TICKER,EXPIRY,CALL TYPE,STRIKE_PRICE,PREVIOUS_PRICE
MFSL,26-Jun-25,CE,1540,37.6
MPHASIS,26-Jun-25,CE,2700,36.95
MPHASIS,26-Jun-25,CE,2740,30.6
MPHASIS,26-Jun-25,CE,2540,96.95
MPHASIS,26-Jun-25,CE,2620,64.8
MPHASIS,26-Jun-25,CE,2600,69.85
MPHASIS,26-Jun-25,CE,2660,52.0
MPHASIS,26-Jun-25,CE,2920,8.0
MPHASIS,26-Jun-25,CE,2580,79.0
MPHASIS,26-Jun-25,CE,2500,119.8
MPHASIS,26-Jun-25,CE,2640,51.3
MPHASIS,26-Jun-25,CE,2520,117.3
MPHASIS,26-Jun-25,CE,2680,45.0
MPHASIS,26-Jun-25,CE,2800,18.8
MPHASIS,26-Jun-25,CE,2560,88.45
MPHASIS,26-Jun-25,CE,2820,15.65
PATANJALI,26-Jun-25,CE,1720,81.7
PATANJALI,26-Jun-25,CE,1760,59.9
PATANJALI,26-Jun-25,CE,1860,22.75
PATANJALI,26-Jun-25,CE,1740,65.0
PATANJALI,26-Jun-25,CE,1900,14.3
PATANJALI,26-Jun-25,CE,1800,40.75
PATANJALI,26-Jun-25,CE,1880,17.55
PATANJALI,26-Jun-25,CE,2140,2.55
PATANJALI,26-Jun-25,CE,1960,7.55
PATANJALI,26-Jun-25,CE,1700,90.4
PATANJALI,26-Jun-25,CE,1940,35.05
PATANJALI,26-Jun-25,CE,2060,3.45
PATANJALI,26-Jun-25,CE,2040,3.6
PATANJALI,26-Jun-25,CE,2120,3.05
PATANJALI,26-Jun-25,CE,1840,28.75
PATANJALI,26-Jun-25,CE,2160,2.55
PATANJALI,26-Jun-25,CE,2100,2.85
PATANJALI,26-Jun-25,CE,2000,5.0
PATANJALI,26-Jun-25,CE,1780,49.3
PHOENIXLTD,26-Jun-25,CE,1650,42.0
PHOENIXLTD,26-Jun-25,CE,1900,5.0
PHOENIXLTD,26-Jun-25,CE,1500,137.3
PHOENIXLTD,26-Jun-25,CE,1800,15.0
PHOENIXLTD,26-Jun-25,CE,1600,64.6
PHOENIXLTD,26-Jun-25,CE,1750,17.95
POWERGRID,26-Jun-25,CE,305,4.65
POWERGRID,26-Jun-25,CE,340,0.45
POWERGRID,26-Jun-25,CE,300,6.35
POWERGRID,26-Jun-25,CE,312,2.7
POWERGRID,26-Jun-25,CE,260,34.0
POWERGRID,26-Jun-25,CE,330,0.85
POWERGRID,26-Jun-25,CE,310,3.3
POWERGRID,26-Jun-25,CE,295,8.5
POWERGRID,26-Jun-25,CE,285,14.1
POWERGRID,26-Jun-25,CE,307,3.95
POWERGRID,26-Jun-25,CE,315,2.35
POWERGRID,26-Jun-25,CE,282,15.7
POWERGRID,26-Jun-25,CE,322,1.4
POWERGRID,26-Jun-25,CE,292,9.7
POWERGRID,26-Jun-25,CE,262,33.5
POWERGRID,26-Jun-25,CE,287,14.1
POWERGRID,26-Jun-25,CE,290,11.1
POWERGRID,26-Jun-25,CE,325,1.2
POWERGRID,26-Jun-25,CE,335,0.65
POWERGRID,26-Jun-25,CE,280,17.8
POWERGRID,26-Jun-25,CE,320,1.65
POWERGRID,26-Jun-25,CE,350,0.4
POWERGRID,26-Jun-25,CE,302,5.3
POWERGRID,26-Jun-25,CE,297,7.3
POWERGRID,26-Jun-25,CE,317,2.0
RELIANCE,26-Jun-25,CE,1640,0.85
RELIANCE,26-Jun-25,CE,1570,2.05
RELIANCE,26-Jun-25,CE,1420,34.9
RELIANCE,26-Jun-25,CE,1330,103.2
RELIANCE,26-Jun-25,CE,1540,3.65
RELIANCE,26-Jun-25,CE,1350,82.4
RELIANCE,26-Jun-25,CE,1200,222.2
RELIANCE,26-Jun-25,CE,1510,6.8
RELIANCE,26-Jun-25,CE,1400,46.35
RELIANCE,26-Jun-25,CE,1320,111.75
RELIANCE,26-Jun-25,CE,1560,2.35
RELIANCE,26-Jun-25,CE,1620,1.1
RELIANCE,26-Jun-25,CE,1120,297.95
RELIANCE,26-Jun-25,CE,1480,12.35
RELIANCE,26-Jun-25,CE,1250,173.3
RELIANCE,26-Jun-25,CE,1280,148.0
RELIANCE,26-Jun-25,CE,1340,95.65
RELIANCE,26-Jun-25,CE,1490,10.15
RELIANCE,26-Jun-25,CE,1300,126.75
RELIANCE,26-Jun-25,CE,1370,66.95
RELIANCE,26-Jun-25,CE,1550,2.95
RELIANCE,26-Jun-25,CE,1530,4.55
RELIANCE,26-Jun-25,CE,1470,14.9
RELIANCE,26-Jun-25,CE,1390,52.7
RELIANCE,26-Jun-25,CE,1360,74.35
RELIANCE,26-Jun-25,CE,1230,196.0
RELIANCE,26-Jun-25,CE,1450,21.35
RELIANCE,26-Jun-25,CE,1140,278.9
RELIANCE,26-Jun-25,CE,1180,243.0
RELIANCE,26-Jun-25,CE,1430,29.8
RELIANCE,26-Jun-25,CE,1600,1.5
RELIANCE,26-Jun-25,CE,1460,17.9
RELIANCE,26-Jun-25,CE,1380,59.3
RELIANCE,26-Jun-25,CE,1440,25.5
RELIANCE,26-Jun-25,CE,1580,1.7
RELIANCE,26-Jun-25,CE,1500,8.45
RELIANCE,26-Jun-25,CE,1410,40.35
RELIANCE,26-Jun-25,CE,1260,163.75
RELIANCE,26-Jun-25,CE,1520,5.5
TATAPOWER,26-Jun-25,CE,385,18.7
TATAPOWER,26-Jun-25,CE,390,15.7
TATAPOWER,26-Jun-25,CE,410,7.0
TATAPOWER,26-Jun-25,CE,370,29.75
TATAPOWER,26-Jun-25,CE,380,22.25
TATAPOWER,26-Jun-25,CE,405,8.6
TATAPOWER,26-Jun-25,CE,425,3.25
TATAPOWER,26-Jun-25,CE,420,4.25
TATAPOWER,26-Jun-25,CE,460,0.6
TATAPOWER,26-Jun-25,CE,400,10.65
TATAPOWER,26-Jun-25,CE,415,5.55
TATAPOWER,26-Jun-25,CE,430,2.45
TATAPOWER,26-Jun-25,CE,450,0.95
TATAPOWER,26-Jun-25,CE,445,1.15
TATAPOWER,26-Jun-25,CE,375,25.8
TATAPOWER,26-Jun-25,CE,435,1.85
TATAPOWER,26-Jun-25,CE,395,13.0
TATAPOWER,26-Jun-25,CE,330,69.0
TATAPOWER,26-Jun-25,CE,440,1.45
TCS,26-Jun-25,CE,3360,174.0
TCS,26-Jun-25,CE,3600,43.75
TCS,26-Jun-25,CE,3120,378.0
TCS,26-Jun-25,CE,3880,4.75
TCS,26-Jun-25,CE,3780,10.65
TCS,26-Jun-25,CE,3640,32.5
TCS,26-Jun-25,CE,3540,64.95
TCS,26-Jun-25,CE,3580,49.95
TCS,26-Jun-25,CE,3560,56.85
TCS,26-Jun-25,CE,3200,300.0
TCS,26-Jun-25,CE,3380,154.0
TCS,26-Jun-25,CE,3520,73.4
TCS,26-Jun-25,CE,3820,7.6
TCS,26-Jun-25,CE,3620,37.65
TCS,26-Jun-25,CE,3760,12.65
TCS,26-Jun-25,CE,3960,2.85
TCS,26-Jun-25,CE,3720,17.4
TCS,26-Jun-25,CE,3500,82.8
TCS,26-Jun-25,CE,3480,92.75
TCS,26-Jun-25,CE,3940,3.05
TCS,26-Jun-25,CE,3680,24.05
TCS,26-Jun-25,CE,4000,2.65
TCS,26-Jun-25,CE,3000,493.5
TCS,26-Jun-25,CE,3840,6.55
TCS,26-Jun-25,CE,3660,27.85
TCS,26-Jun-25,CE,3700,20.3
TCS,26-Jun-25,CE,3740,14.75
TCS,26-Jun-25,CE,3800,9.15
TCS,26-Jun-25,CE,3900,4.3
TCS,26-Jun-25,CE,3420,127.55
TCS,26-Jun-25,CE,3440,114.95
TCS,26-Jun-25,CE,3460,103.6
TCS,26-Jun-25,CE,4160,1.35
TCS,26-Jun-25,CE,4100,1.65
TCS,26-Jun-25,CE,3300,214.95
TCS,26-Jun-25,CE,3920,3.5
TCS,26-Jun-25,CE,3400,139.95
VEDL,26-Jun-25,CE,490,3.2
VEDL,26-Jun-25,CE,480,4.8
VEDL,26-Jun-25,CE,410,43.5
VEDL,26-Jun-25,CE,500,2.15
VEDL,26-Jun-25,CE,470,7.4
VEDL,26-Jun-25,CE,430,27.6
VEDL,26-Jun-25,CE,440,20.9
VEDL,26-Jun-25,CE,420,35.15
VEDL,26-Jun-25,CE,450,15.2
VEDL,26-Jun-25,CE,460,10.75
VEDL,26-Jun-25,CE,400,51.2
COFORGE,26-Jun-25,CE,7400,1170.0
COFORGE,26-Jun-25,CE,8700,235.9
COFORGE,26-Jun-25,CE,9000,140.8
COFORGE,26-Jun-25,CE,8800,197.2
COFORGE,26-Jun-25,CE,8500,320.1
COFORGE,26-Jun-25,CE,8200,500.4
COFORGE,26-Jun-25,CE,6600,1894.8
COFORGE,26-Jun-25,CE,8100,625.0
COFORGE,26-Jun-25,CE,6800,1690.0
COFORGE,26-Jun-25,CE,9200,97.85
COFORGE,26-Jun-25,CE,8300,428.65
COFORGE,26-Jun-25,CE,8000,639.35
COFORGE,26-Jun-25,CE,8600,276.65
COFORGE,26-Jun-25,CE,8900,164.55
COFORGE,26-Jun-25,CE,7100,1430.0
COFORGE,26-Jun-25,CE,7500,1095.0
COFORGE,26-Jun-25,CE,9400,65.3
COFORGE,26-Jun-25,CE,7000,1482.0
COFORGE,26-Jun-25,CE,8400,373.75
DALBHARAT,26-Jun-25,CE,2360,5.5
DALBHARAT,26-Jun-25,CE,2000,106.0
DALBHARAT,26-Jun-25,CE,2140,39.8
DALBHARAT,26-Jun-25,CE,1840,230.0
DALBHARAT,26-Jun-25,CE,2200,22.0
DALBHARAT,26-Jun-25,CE,2160,30.05
DALBHARAT,26-Jun-25,CE,2240,17.0
DALBHARAT,26-Jun-25,CE,2100,50.5
DALBHARAT,26-Jun-25,CE,2120,42.7
DALBHARAT,26-Jun-25,CE,1800,270.0
DLF,26-Jun-25,CE,670,108.1
DLF,26-Jun-25,CE,680,100.0
DLF,26-Jun-25,CE,750,42.25
DLF,26-Jun-25,CE,810,14.05
DLF,26-Jun-25,CE,700,78.7
DLF,26-Jun-25,CE,780,25.6
DLF,26-Jun-25,CE,660,116.6
DLF,26-Jun-25,CE,790,21.15
DLF,26-Jun-25,CE,870,4.0
DLF,26-Jun-25,CE,770,30.55
DLF,26-Jun-25,CE,830,9.35
DLF,26-Jun-25,CE,860,4.95
DLF,26-Jun-25,CE,740,48.2
DLF,26-Jun-25,CE,710,71.0
DLF,26-Jun-25,CE,730,56.85
DLF,26-Jun-25,CE,850,6.05
DLF,26-Jun-25,CE,760,35.7
DLF,26-Jun-25,CE,800,17.35
DLF,26-Jun-25,CE,820,11.5
DLF,26-Jun-25,CE,840,7.5
DLF,26-Jun-25,CE,880,3.25
DLF,26-Jun-25,CE,720,66.65
GRANULES,26-Jun-25,CE,510,30.5
GRANULES,26-Jun-25,CE,540,14.5
GRANULES,26-Jun-25,CE,600,2.65
GRANULES,26-Jun-25,CE,450,80.0
GRANULES,26-Jun-25,CE,520,23.6
GRANULES,26-Jun-25,CE,580,4.45
GRANULES,26-Jun-25,CE,500,39.75
GRANULES,26-Jun-25,CE,530,18.8
GRANULES,26-Jun-25,CE,550,11.15
GRANULES,26-Jun-25,CE,570,6.15
GRANULES,26-Jun-25,CE,560,8.3
INDHOTEL,26-Jun-25,CE,770,23.8
INDHOTEL,26-Jun-25,CE,920,0.75
INDHOTEL,26-Jun-25,CE,830,6.05
INDHOTEL,26-Jun-25,CE,840,4.65
INDHOTEL,26-Jun-25,CE,850,3.6
INDHOTEL,26-Jun-25,CE,800,12.8
INDHOTEL,26-Jun-25,CE,760,28.6
INDHOTEL,26-Jun-25,CE,900,1.0
INDHOTEL,26-Jun-25,CE,820,7.85
INDHOTEL,26-Jun-25,CE,700,70.0
INDHOTEL,26-Jun-25,CE,880,1.65
INDHOTEL,26-Jun-25,CE,750,34.55
INDHOTEL,26-Jun-25,CE,780,19.4
INDHOTEL,26-Jun-25,CE,860,2.8
INDHOTEL,26-Jun-25,CE,810,9.95
INDHOTEL,26-Jun-25,CE,790,15.9
MAXHEALTH,26-Jun-25,CE,1260,13.45
MAXHEALTH,26-Jun-25,CE,1280,11.25
MAXHEALTH,26-Jun-25,CE,1320,7.35
MAXHEALTH,26-Jun-25,CE,1220,22.5
MAXHEALTH,26-Jun-25,CE,1180,35.65
MAXHEALTH,26-Jun-25,CE,1140,53.1
MAXHEALTH,26-Jun-25,CE,1360,4.7
MAXHEALTH,26-Jun-25,CE,1160,44.6
MAXHEALTH,26-Jun-25,CE,1240,17.65
MAXHEALTH,26-Jun-25,CE,1200,28.7
PAYTM,26-Jun-25,CE,860,39.65
PAYTM,26-Jun-25,CE,900,23.6
PAYTM,26-Jun-25,CE,960,9.6
PAYTM,26-Jun-25,CE,780,96.0
PAYTM,26-Jun-25,CE,1000,5.5
PAYTM,26-Jun-25,CE,820,60.0
PAYTM,26-Jun-25,CE,940,13.3
PAYTM,26-Jun-25,CE,840,50.05
PAYTM,26-Jun-25,CE,920,17.75
PAYTM,26-Jun-25,CE,880,30.8
PAYTM,26-Jun-25,CE,800,77.0
TATACHEM,26-Jun-25,CE,880,35.05
TATACHEM,26-Jun-25,CE,890,29.55
TATACHEM,26-Jun-25,CE,930,14.5
TATACHEM,26-Jun-25,CE,850,53.0
TATACHEM,26-Jun-25,CE,800,92.75
TATACHEM,26-Jun-25,CE,900,25.0
TATACHEM,26-Jun-25,CE,950,10.0
TATACHEM,26-Jun-25,CE,910,21.35
TATACHEM,26-Jun-25,CE,860,47.0
TATACHEM,26-Jun-25,CE,870,40.1
TATACHEM,26-Jun-25,CE,920,17.65
TATACHEM,26-Jun-25,CE,1000,4.7
TATACHEM,26-Jun-25,CE,940,12.2
TATACHEM,26-Jun-25,CE,980,6.1
TATACHEM,26-Jun-25,CE,960,8.5
ABFRL,26-Jun-25,CE,110,0.5
ABFRL,26-Jun-25,CE,105,0.75
ABFRL,26-Jun-25,CE,85,5.55
ABFRL,26-Jun-25,CE,90,3.2
ABFRL,26-Jun-25,CE,100,1.15
ABFRL,26-Jun-25,CE,120,0.3
ABFRL,26-Jun-25,CE,80,9.1
ABFRL,26-Jun-25,CE,95,1.85
BEL,26-Jun-25,CE,420,6.0
BEL,26-Jun-25,CE,385,19.3
BEL,26-Jun-25,CE,405,10.2
BEL,26-Jun-25,CE,340,53.25
BEL,26-Jun-25,CE,330,62.5
BEL,26-Jun-25,CE,365,32.15
BEL,26-Jun-25,CE,320,72.25
BEL,26-Jun-25,CE,325,69.0
BEL,26-Jun-25,CE,415,7.15
BEL,26-Jun-25,CE,410,8.55
BEL,26-Jun-25,CE,400,12.1
BEL,26-Jun-25,CE,360,35.95
BEL,26-Jun-25,CE,315,76.65
BEL,26-Jun-25,CE,310,82.4
BEL,26-Jun-25,CE,355,40.2
BEL,26-Jun-25,CE,300,91.6
BEL,26-Jun-25,CE,350,44.35
BEL,26-Jun-25,CE,345,49.05
BEL,26-Jun-25,CE,430,4.1
BEL,26-Jun-25,CE,280,110.0
BEL,26-Jun-25,CE,375,25.2
BEL,26-Jun-25,CE,390,16.7
BEL,26-Jun-25,CE,395,14.25
BEL,26-Jun-25,CE,425,5.0
BEL,26-Jun-25,CE,435,3.35
BEL,26-Jun-25,CE,370,28.5
BEL,26-Jun-25,CE,380,22.15
COALINDIA,26-Jun-25,CE,345,57.7
COALINDIA,26-Jun-25,CE,445,1.0
COALINDIA,26-Jun-25,CE,440,1.35
COALINDIA,26-Jun-25,CE,430,2.3
COALINDIA,26-Jun-25,CE,460,0.45
COALINDIA,26-Jun-25,CE,380,24.75
COALINDIA,26-Jun-25,CE,370,33.25
COALINDIA,26-Jun-25,CE,450,0.8
COALINDIA,26-Jun-25,CE,390,17.2
COALINDIA,26-Jun-25,CE,395,14.05
COALINDIA,26-Jun-25,CE,415,5.35
COALINDIA,26-Jun-25,CE,385,20.7
COALINDIA,26-Jun-25,CE,405,8.9
COALINDIA,26-Jun-25,CE,400,11.25
COALINDIA,26-Jun-25,CE,470,0.35
COALINDIA,26-Jun-25,CE,420,4.1
COALINDIA,26-Jun-25,CE,410,7.0
COALINDIA,26-Jun-25,CE,435,1.75
COALINDIA,26-Jun-25,CE,425,3.1
CROMPTON,26-Jun-25,CE,410,0.55
CROMPTON,26-Jun-25,CE,370,6.1
CROMPTON,26-Jun-25,CE,340,20.55
CROMPTON,26-Jun-25,CE,355,11.75
CROMPTON,26-Jun-25,CE,400,1.25
CROMPTON,26-Jun-25,CE,360,9.4
CROMPTON,26-Jun-25,CE,380,3.65
CROMPTON,26-Jun-25,CE,390,2.1
CROMPTON,26-Jun-25,CE,330,28.5
CROMPTON,26-Jun-25,CE,365,7.25
CROMPTON,26-Jun-25,CE,350,14.15
HDFCAMC,26-Jun-25,CE,4950,124.95
HDFCAMC,26-Jun-25,CE,4850,162.2
HDFCAMC,26-Jun-25,CE,5200,45.6
HDFCAMC,26-Jun-25,CE,4100,751.85
HDFCAMC,26-Jun-25,CE,5400,19.45
HDFCAMC,26-Jun-25,CE,4800,185.85
HDFCAMC,26-Jun-25,CE,4700,239.4
HDFCAMC,26-Jun-25,CE,4900,134.15
HDFCAMC,26-Jun-25,CE,4500,393.75
HDFCAMC,26-Jun-25,CE,5050,100.95
HDFCAMC,26-Jun-25,CE,4450,407.3
HDFCAMC,26-Jun-25,CE,5000,97.7
HDFCAMC,26-Jun-25,CE,5100,68.15
HDFCAMC,26-Jun-25,CE,4750,213.0
HINDZINC,26-Jun-25,CE,450,20.75
HINDZINC,26-Jun-25,CE,490,8.4
HINDZINC,26-Jun-25,CE,420,42.7
HINDZINC,26-Jun-25,CE,470,12.5
HINDZINC,26-Jun-25,CE,480,9.15
HINDZINC,26-Jun-25,CE,460,16.4
HINDZINC,26-Jun-25,CE,430,34.5
HINDZINC,26-Jun-25,CE,520,2.85
HINDZINC,26-Jun-25,CE,500,5.25
HINDZINC,26-Jun-25,CE,440,29.6
IGL,26-Jun-25,CE,217,6.65
IGL,26-Jun-25,CE,225,4.25
IGL,26-Jun-25,CE,240,1.4
IGL,26-Jun-25,CE,207,12.4
IGL,26-Jun-25,CE,190,24.5
IGL,26-Jun-25,CE,200,16.6
IGL,26-Jun-25,CE,235,2.1
IGL,26-Jun-25,CE,215,7.7
IGL,26-Jun-25,CE,222,4.95
IGL,26-Jun-25,CE,230,3.0
IGL,26-Jun-25,CE,220,5.75
IGL,26-Jun-25,CE,210,10.15
IGL,26-Jun-25,CE,205,13.2
IGL,26-Jun-25,CE,212,8.85
IGL,26-Jun-25,CE,227,3.55
IRCTC,26-Jun-25,CE,730,62.0
IRCTC,26-Jun-25,CE,840,10.25
IRCTC,26-Jun-25,CE,900,3.35
IRCTC,26-Jun-25,CE,870,5.95
IRCTC,26-Jun-25,CE,780,29.35
IRCTC,26-Jun-25,CE,830,12.15
IRCTC,26-Jun-25,CE,820,14.6
IRCTC,26-Jun-25,CE,800,21.0
IRCTC,26-Jun-25,CE,860,7.15
IRCTC,26-Jun-25,CE,810,17.55
IRCTC,26-Jun-25,CE,750,46.85
IRCTC,26-Jun-25,CE,760,40.25
IRCTC,26-Jun-25,CE,790,25.05
IRCTC,26-Jun-25,CE,770,34.5
IRCTC,26-Jun-25,CE,850,8.7
IRCTC,26-Jun-25,CE,880,4.75
LUPIN,26-Jun-25,CE,2020,43.6
LUPIN,26-Jun-25,CE,2320,2.4
LUPIN,26-Jun-25,CE,2200,8.9
LUPIN,26-Jun-25,CE,2100,22.4
LUPIN,26-Jun-25,CE,1960,67.85
LUPIN,26-Jun-25,CE,2080,26.8
LUPIN,26-Jun-25,CE,2280,5.1
LUPIN,26-Jun-25,CE,1720,250.0
LUPIN,26-Jun-25,CE,2120,19.15
LUPIN,26-Jun-25,CE,2360,2.45
LUPIN,26-Jun-25,CE,1980,58.9
LUPIN,26-Jun-25,CE,2220,10.6
LUPIN,26-Jun-25,CE,2140,15.0
LUPIN,26-Jun-25,CE,1940,77.65
LUPIN,26-Jun-25,CE,1900,100.4
LUPIN,26-Jun-25,CE,2040,36.9
LUPIN,26-Jun-25,CE,2060,31.3
LUPIN,26-Jun-25,CE,2300,3.35
LUPIN,26-Jun-25,CE,2000,51.35
LUPIN,26-Jun-25,CE,2260,6.25
LUPIN,26-Jun-25,CE,2400,1.7
NYKAA,26-Jun-25,CE,225,2.15
NYKAA,26-Jun-25,CE,210,5.2
NYKAA,26-Jun-25,CE,215,4.05
NYKAA,26-Jun-25,CE,200,8.9
NYKAA,26-Jun-25,CE,230,1.35
NYKAA,26-Jun-25,CE,190,14.4
NYKAA,26-Jun-25,CE,197,10.2
NYKAA,26-Jun-25,CE,212,4.7
NYKAA,26-Jun-25,CE,207,5.9
NYKAA,26-Jun-25,CE,205,6.9
NYKAA,26-Jun-25,CE,220,2.95
NYKAA,26-Jun-25,CE,195,11.7
NYKAA,26-Jun-25,CE,202,8.65
SRF,26-Jun-25,CE,2900,100.2
SRF,26-Jun-25,CE,2800,160.7
SRF,26-Jun-25,CE,3000,58.85
SRF,26-Jun-25,CE,3100,30.65
SRF,26-Jun-25,CE,3250,11.0
SRF,26-Jun-25,CE,2950,77.4
SRF,26-Jun-25,CE,2600,334.0
SRF,26-Jun-25,CE,2700,251.85
SRF,26-Jun-25,CE,3500,3.0
SRF,26-Jun-25,CE,3300,7.95
SRF,26-Jun-25,CE,2500,424.0
SRF,26-Jun-25,CE,3150,22.0
SRF,26-Jun-25,CE,3200,15.55
SRF,26-Jun-25,CE,3400,5.4
SRF,26-Jun-25,CE,3050,42.9
SRF,26-Jun-25,CE,2850,124.15
ABB,26-Jun-25,CE,5300,802.2
ABB,26-Jun-25,CE,6300,122.2
ABB,26-Jun-25,CE,6400,93.05
ABB,26-Jun-25,CE,6500,72.65
ABB,26-Jun-25,CE,6100,197.8
ABB,26-Jun-25,CE,5200,880.0
ABB,26-Jun-25,CE,5700,450.0
ABB,26-Jun-25,CE,6200,155.05
ABB,26-Jun-25,CE,6800,32.35
ABB,26-Jun-25,CE,5500,601.0
ABB,26-Jun-25,CE,6000,246.25
ABB,26-Jun-25,CE,5800,370.0
ABB,26-Jun-25,CE,6600,56.0
ABB,26-Jun-25,CE,5000,1090.0
ABB,26-Jun-25,CE,5900,306.85
ABB,26-Jun-25,CE,5400,700.0
ABB,26-Jun-25,CE,5600,510.0
BPCL,26-Jun-25,CE,300,25.3
BPCL,26-Jun-25,CE,310,17.9
BPCL,26-Jun-25,CE,360,1.1
BPCL,26-Jun-25,CE,320,11.9
BPCL,26-Jun-25,CE,270,52.0
BPCL,26-Jun-25,CE,290,34.15
BPCL,26-Jun-25,CE,340,4.0
BPCL,26-Jun-25,CE,335,5.4
BPCL,26-Jun-25,CE,330,7.2
BPCL,26-Jun-25,CE,280,43.0
BPCL,26-Jun-25,CE,345,2.9
BPCL,26-Jun-25,CE,285,37.95
BPCL,26-Jun-25,CE,315,14.7
BPCL,26-Jun-25,CE,350,2.1
BPCL,26-Jun-25,CE,325,9.4
HINDPETRO,26-Jun-25,CE,360,62.0
HINDPETRO,26-Jun-25,CE,450,6.05
HINDPETRO,26-Jun-25,CE,460,4.25
HINDPETRO,26-Jun-25,CE,440,8.5
HINDPETRO,26-Jun-25,CE,400,27.7
HINDPETRO,26-Jun-25,CE,425,13.85
HINDPETRO,26-Jun-25,CE,390,34.75
HINDPETRO,26-Jun-25,CE,415,18.6
HINDPETRO,26-Jun-25,CE,445,7.15
HINDPETRO,26-Jun-25,CE,370,49.2
HINDPETRO,26-Jun-25,CE,405,24.35
HINDPETRO,26-Jun-25,CE,380,42.7
HINDPETRO,26-Jun-25,CE,455,5.0
HINDPETRO,26-Jun-25,CE,395,31.15
HINDPETRO,26-Jun-25,CE,330,89.75
HINDPETRO,26-Jun-25,CE,420,16.1
HINDPETRO,26-Jun-25,CE,410,21.45
HINDPETRO,26-Jun-25,CE,430,11.85
HINDPETRO,26-Jun-25,CE,435,10.0
LTIM,26-Jun-25,CE,5100,181.05
LTIM,26-Jun-25,CE,5300,98.65
LTIM,26-Jun-25,CE,5050,208.65
LTIM,26-Jun-25,CE,4600,550.0
LTIM,26-Jun-25,CE,5000,233.4
LTIM,26-Jun-25,CE,5400,71.45
LTIM,26-Jun-25,CE,5500,50.95
LTIM,26-Jun-25,CE,5200,134.35
LTIM,26-Jun-25,CE,5600,34.45
LTIM,26-Jun-25,CE,5150,161.4
LTIM,26-Jun-25,CE,4400,725.0
TATACONSUM,26-Jun-25,CE,1300,1.65
TATACONSUM,26-Jun-25,CE,1100,39.4
TATACONSUM,26-Jun-25,CE,1140,21.4
TATACONSUM,26-Jun-25,CE,1250,3.05
TATACONSUM,26-Jun-25,CE,1160,14.65
TATACONSUM,26-Jun-25,CE,1150,17.65
TATACONSUM,26-Jun-25,CE,1050,73.15
TATACONSUM,26-Jun-25,CE,1180,9.9
TATACONSUM,26-Jun-25,CE,1200,6.9
TATACONSUM,26-Jun-25,CE,1060,74.5
TATACONSUM,26-Jun-25,CE,1130,25.15
TATACONSUM,26-Jun-25,CE,1260,2.6
TATACONSUM,26-Jun-25,CE,1120,29.45
TATACONSUM,26-Jun-25,CE,1280,2.7
TATAELXSI,26-Jun-25,CE,6200,312.0
TATAELXSI,26-Jun-25,CE,6450,183.15
TATAELXSI,26-Jun-25,CE,5700,703.0
TATAELXSI,26-Jun-25,CE,7000,51.05
TATAELXSI,26-Jun-25,CE,6800,80.7
TATAELXSI,26-Jun-25,CE,6700,103.6
TATAELXSI,26-Jun-25,CE,6500,166.0
TATAELXSI,26-Jun-25,CE,6300,253.6
TATAELXSI,26-Jun-25,CE,7200,49.9
TATAELXSI,26-Jun-25,CE,6600,131.4
TATAELXSI,26-Jun-25,CE,6950,50.0
TATAELXSI,26-Jun-25,CE,6400,199.4
TATAELXSI,26-Jun-25,CE,6250,278.1
TATAELXSI,26-Jun-25,CE,6350,225.25
TATAELXSI,26-Jun-25,CE,6100,359.7
TATAELXSI,26-Jun-25,CE,7100,91.45
TATAELXSI,26-Jun-25,CE,6000,460.0
TATAMOTORS,26-Jun-25,CE,680,48.0
TATAMOTORS,26-Jun-25,CE,590,127.0
TATAMOTORS,26-Jun-25,CE,840,1.25
TATAMOTORS,26-Jun-25,CE,780,6.2
TATAMOTORS,26-Jun-25,CE,670,55.65
TATAMOTORS,26-Jun-25,CE,600,118.0
TATAMOTORS,26-Jun-25,CE,730,19.8
TATAMOTORS,26-Jun-25,CE,660,63.0
TATAMOTORS,26-Jun-25,CE,710,29.3
TATAMOTORS,26-Jun-25,CE,770,7.9
TATAMOTORS,26-Jun-25,CE,820,2.4
TATAMOTORS,26-Jun-25,CE,560,157.95
TATAMOTORS,26-Jun-25,CE,620,100.5
TATAMOTORS,26-Jun-25,CE,700,35.1
TATAMOTORS,26-Jun-25,CE,720,24.3
TATAMOTORS,26-Jun-25,CE,640,82.35
TATAMOTORS,26-Jun-25,CE,650,72.05
TATAMOTORS,26-Jun-25,CE,690,41.2
TATAMOTORS,26-Jun-25,CE,740,15.95
TATAMOTORS,26-Jun-25,CE,630,89.1
TATAMOTORS,26-Jun-25,CE,750,12.7
TATAMOTORS,26-Jun-25,CE,790,4.8
TATAMOTORS,26-Jun-25,CE,800,3.85
TATAMOTORS,26-Jun-25,CE,760,10.0
ADANIGREEN,26-Jun-25,CE,960,86.0
ADANIGREEN,26-Jun-25,CE,980,67.75
ADANIGREEN,26-Jun-25,CE,1100,20.25
ADANIGREEN,26-Jun-25,CE,1160,11.05
ADANIGREEN,26-Jun-25,CE,1020,47.1
ADANIGREEN,26-Jun-25,CE,1120,22.65
ADANIGREEN,26-Jun-25,CE,900,124.0
ADANIGREEN,26-Jun-25,CE,1000,56.85
ADANIGREEN,26-Jun-25,CE,1040,38.35
ADANIGREEN,26-Jun-25,CE,940,106.0
ADANIGREEN,26-Jun-25,CE,1080,25.0
